119437741015564289	la rencontre #DSK #Banon a duré pas loin de 2H30 DSK a repris du poil de la bête #face2face #ejacfaciale oupas http://www.gala.fr/l_actu/on_ne_parle_que_de_ca/le_face_a_face_entre_tristane_banon_et_dsk_a_bien_eu_lieu_242639	figurative	negative
120253756393795584	Guaino est en train de nous dire que Sarkozy est un révolutionnaire. En fait, Che Sarkoza dirige la France. #ONPC 	figurative	negative
120937523991154690	“@lemondefr: Le milliardaire #Soros soutient les "indignés" de Wall Street http://lemde.fr/pszJ12 ?  ? 	figurative	objective
123880944200466432	Et très critiqués par le #PS tu veux bien factchecker les déplacements de Sarkozy aussi qu'on rigole un peu ;o) 	figurative	negative
128073933961433089	Kadhafi est mort tué d'une balle. C'est moche la guerre. Je suis contre la guerre. #bhl 	figurative	positive
129175628044963840	Arf ! // Je suis pas certain que ça soit autorisé par le réglement de Google Adsense ça @AdSenseFR http://yeca.eu/169a	figurative	mixed
129178409485082624	À ce qu'il parait la pression sur Mme Marois serait forte Hein? Sérieusement? Pas vu ça venir. C'est récent? http://www.cyberpresse.ca/actualites/quebec-canada/politique-quebecoise/201110/25/01-4461121-des-deputes-esperent-la-demission-de-marois.php?utm_categorieinterne=trafficdrivers_contenuinterne=cyberpresse_B4_manchettes_231_accueil_POS1	figurative	mixed
132879047347806209	@epelboin c est vrai que le cnt soutenu par Sarkozy a fait des déclarations tellement plus inspirées en Libye... 	figurative	negative
132906959723696128	Quoi? Anonymous n'a rien fait à Facebook au final? Tiens je suis surpris didonc 	figurative	mixed
134985793818206209	DSK dénonce un "lynchage médiatique" et demande à être entendu #Carlton Il l'a pas du tout cherché en plus http://bit.ly/seYj7d	figurative	negative
135656590186520576	Remercie son fils qui me permet d'optimiser ma nuit pour et me tenir au courant des affaires du monde #insomnie #zombie #Berlusconi 	figurative	negative
135709158178689024	#Journéedelagentillesse mais en attendant vous ne votez pas. Génial. http://www.concours-justin-bieber.com/LoveStuna.html	figurative	negative
138736283311800320	Il manque le mot-clic #ironie :) RT @Vince75015 Les agences de notation ne font pas de la politique http://www.lemonde.fr/idees/article/2011/11/21/les-agences-de-notation-ne-font-pas-de-la-politique_1606167_3232.html	figurative	negative
139022100294930432	Confié sa vie privée sur Facebook c'est comme confié sa petite soeur à DSK, très risqué 	figurative	negative
139816252213432320	parce que @DanielRatthe, au fond, il a été élu pour sa personne, pas pour le parti (ou son projet), évidemment. http://www.cyberpresse.ca/actualites/quebec-canada/politique-quebecoise/201111/24/01-4471212-comme-legault-ratthe-croit-que-la-souverainete-nest-plus-au-coeur-des-priorites.php	figurative	positive
142204956101971968	ce qui est bien c'est que @MariahCarey elle fait pas trop potiche t'sais. http://www.youtube.com/watch?v=fGFNmEOntFAetfeature=youtu.be	figurative	negative
143431116144128000	et pendant ce temps là notre presse libre est sujette à d'obscures pressions! un coup des Roms ça encore! Gueant on a besoin de vous 	figurative	negative
145123904623616000	#Sarkozy demande aux joueurs et au staff de l' #OM de surveiller leurs fréquentations #Fouquetstyle http://bit.ly/rItm7Y	figurative	negative
145556859661721600	@AntiParisien100 Ce qui est bien, c'est que tu montres plus ta haine du PSG que ton amour de l'OM. T'es un supporter toi, un VRAI ! 	figurative	negative
145924361084346368	Demain #Marzouki pourra recuperer ses anciennes lunettes !! Elles lui correspondent quand meme mieux!!! #TnAC 	figurative	negative
146632335352270849	Toute ma reconnaissance à Nicolas #SARKOZY, qui a vaillamment empêché une #inflation du #gaz. À peine 4,4% ! () 	figurative	negative
150901284843696128	Dans son clip Mariah Carey elle aurait dut mettre une robe encore plus courte, bah ouais je trouve qu'elle est pas assez courte 	figurative	negative
154853393469419520	Heureusement, il y a de vrais journalistes, objectifs, pour rétablir la vérité vraie! #SophiaAram http://bit.ly/w5WyqF	figurative	negative
156004951036923905	Evra capitaine, grosse blague, ça rappelle plein de super souvenirs aux Français ! 	figurative	negative
156074932252585984	Les pauvres ! !!!! #Syrie: les observateurs harcelés, selon leur premier rapport http://bit.ly/y8Ynpg	figurative	negative
157163279385493504	Rencontre avec Dodo La Saumure : «Je ne connais pas #DSK, mais j'aurais aimé le rencontrer » http://bit.ly/xsc2yb #carlton	nonfigurative	objective
158498470393679872	Galère du dimanche matin: sur DSK,Marthe, 6 ans : "il veut faire des calins à tout le monde, pourquoi il pas être président?". Parce que!	nonfigurative	negative
160297195348828160	2011 année noire pour la PQR, seuls 2 quotidiens régionaux n'ont pas vu leurs ventes baisser… Tout le "palmarès" ici : http://bit.ly/yFuLml	nonfigurative	objective
160685985166925825	"Le procès civil de l'affaire #DSK, dans le Bronx, n'aura pas lieu avant fin 2012 ou début 2013" (un des avocats)	nonfigurative	objective
161162617539411969	Heureusement que le candidat n'est pas DSK car les lettres DSK sur cet objet (distribué au Bourget) ç'eût été bizarre	nonfigurative	negative
161558509857685505	@nadine__morano Demain, je me lèverai pour une heure de philosophie ... L'extase! Est-ce que vous affectionniez cette matière ? 	figurative	negative
162098190051577856	A voir ce soir sur Fr3 l'excellent doc sur l'affaire du #Carlton #dsk @France3tv: L'affaire du Carlton : doc. Inedit http://nord-pas-de-calais.france3.fr/info/carlton--un-documentaire-inedit-sur-france-3-72159701.html	nonfigurative	positive
162600026684665856	:) Quel beau mandat que celui de Sarkozy ! République irréprochable, le chômage à 5%, des dépenses publiques maîtrisés ! 	figurative	negative
163352186099732480	Je me disais aussi, une soirée sur TF1 avec Nikos sans Johnny Hallyday, c'est pas une vraie soirée TF1 #loose #NMA 	figurative	negative
163583681829670913	que dieu bénisse gannouchi qui a sorti le peuple tunisien de l'obscurité à la lumière #ennahda #tunisie 	figurative	negative
163711982279729154	@mbockcote un homme de gauche devant des quasi extrémistes de droite, vous n'avez pas peur de vous faire lapider ? 	figurative	negative
163878302061301760	Roumanoff qui raille les questions policées de Delahousse et Chazal devant Bruce Toussaint qui vient de mettre Morano en valeur. #E1 	figurative	negative
166285037094961153	Guéant le philosophe, Guéant l'orateur, Guéant le spécialiste de la com, Guéant le diplomate. Sacré Guéant! 	figurative	negative
167242757214183426	Oh y'a Nadine Morano qui m'a débloqué ! Elle a cru que j'étais sérieuse en commençant mon tweet par "Nadine Morano a raison.." ? 	figurative	negative
167547396216209408	J'adore voir @Melechon2012 victime de la #greve devoir annuler un déplacement à cause d' @airfrancefr http://www.20minutes.fr/presidentielle/876484-hollande-evite-circonscription-lang-melenchon-victime-greve	figurative	negative
169144801160212481	pour une surprise, c'est une surprise... “@Salahshou: Christine Boutin renonce... Et se rallie à Sarkozy! C'est étonnant! #2012” 	figurative	mixed
169848034409189376	Quoi! @Nicolassarkozy a eu une propo de Timeline avant tout le monde?!Ça va le faire gagner, c'est certain! http://2012.minutebuzz.com/2012/02/15/facebook-equipe-sarkozy-timeline/	figurative	negative
170150411104301056	De l'utilité des métadonnées : la mer de l'affiche de NS est la mer Egée, en Grèce... via @Slatefr http://www.slate.fr/france/50163/FRANCE-PRESIDENTIELLE-affiche-campagne-grece-nicolas-sarkozy	figurative	mixed
170213514160521217	Décidément #Sarkozy , fais pas d'affiche hein ça ne te réussit pas. #Grèce #Egée #Guéant #UMPanique #FH2012 http://labatailledesimages.blog.lemonde.fr/2012/02/16/la-mer-de-nicolas-sarkozy-est-grecque/	figurative	negative
170472971922718723	Quel scoop de dingue Carla Bruni et Nicolas Sarkozy s'embrasse !! http://www.ozap.com/actu/nicolas-sarkozy-au-20h-de-tf1-des-images-off-d-un-baiser-avec-carla-bruni-fuitent-sur-le-web/439432	figurative	negative
170907838942691328	Ce matin pour semer des photographes, #DSK n'a pas hésité à foncer en sens interdit au volant de sa mini. #gareauxpv	nonfigurative	objective
171335893846720513	Je me demande si en 2012 Nicolas Sarkozy ne rêve pas de la campagne de Chirac de 1995... 	figurative	mixed
17150737767211008	Henry et Anelka s'accrochent à leur prime du Mondial : C'est un demi-mois de salaire quand même ! http://goo.gl/hOtk1	figurative	negative
171595054979354626	Poutine promet un réarmement massif de la Russie. Faire fabriquer par le peuple les armes qui serviront à sa propre répression. 	figurative	negative
171923942666272769	et ben, @n_km a choisi sa ligne de porte parole : entre mensonge (Hulot) et calomnie (DSK). Cà ne vous grandit pas, Madame. #NKM	nonfigurative	negative
172074046488461312	Grave : On cherche à détourner votre attention en vous poussant à attaquer Ennahdha. Le vrai problème : Ben Ali est en fuite! 	figurative	negative
172298123908096000	Quand DSK ne voulait pas «rater» les journalistes «tous des pourris». http://bit.ly/xTCfZA	nonfigurative	objective
172351697593704449	DSK n'adore pas les journalistes http://www.arretsurimages.net/vite.php?id=13226 #litote #touspourris	nonfigurative	negative
172383225128288256	La garde à vue de DSK terminée, pas de mise en examen http://bit.ly/yR4LJf	nonfigurative	objective
172390273677131776	VIDEO #DSK ressort libre après 34h de garde à vue à #Lille - #carlton http://nord-pas-de-calais.france3.fr/evenements/webactus/	nonfigurative	objective
172443804509536256	Le 28 mars mise en examen pour proxénétisme aggravé et recel d’abus de biens sociaux. #DSK #AUBRY #MARRAKECH #fh2012 http://bit.ly/x0EIHy 05	nonfigurative	objective
172467558346272769	Garde à vue de #DSK terminée, pas de mise en examen avant mars http://www.lefigaro.fr/flash-actu/2012/02/22/97001-20120222FILWWW00517-la-garde-a-vue-de-dsk-terminee-pas-de-mise-en-examen.php	nonfigurative	objective
172589013390204928	RMC : DSK n'en a pas fini avec la justice: Dominique Strauss-Kahn est sorti libre, mercredi, de sa longue garde ... http://bit.ly/y1IcLi	nonfigurative	objective
172967051487485952	Sarkozy: Hollande n'était "pas le candidat que les socialistes voulaient, ils voulaient DSK": ... http://j.mp/zq0VcU #Maroc #Maghreb	nonfigurative	objective
172975274382737409	Sarkozy : "Ce n'est pas Hollande que le PS voulait, c'est DSK !" http://bit.ly/yqVXPm	nonfigurative	objective
172995363513446400	Nicolas #Sarkozy : "Ce n'est pas Hollande que le PS voulait, c'est DSK !" http://www.lepoint.fr/tiny/1-1434676 via @LePoint	nonfigurative	objective
172999739900559361	#Sarkozy: les socialistes voulaient DSK, pas le "rigolo" d' #Hollande. http://www.ladepeche.fr/article/2012/02/24/1291286-sarkozy-le-ps-voulait-dsk-pas-hollande-le-rigolo.html	nonfigurative	objective
173002996827959296	Selon Sarkozy: "le PS voulait DSK,pas Hollande le rigolo". Une chose est sûre,les Français ne veulent plus de "Sarko le demago" #FH2012	nonfigurative	negative
173515954024759296	“@FASHIZBLACK_Mag: Twitter n'y va pas de main morte avec Jenifer ce soir... qui auriez-vous vu à sa place ?? #TheVoice” Shy'm lol 	figurative	negative
174092606098255873	"La voix de Hollande" pour une émission française. Make sense ! RT @ecrans TF1 :« The Voice » of son maître http://bit.ly/Aum2wx	figurative	mixed
175257615700459521	Tous ceux qui dénigrent Sarkozy sont des terroristes ! ou des cons ! #Twitter en est plein alors ! Médias, réveillez-vous,ça suffit! 	figurative	negative
175568671530434560	On en est rendu là? Gazer nos jeunes? /Si qqn dérange, il faut tjrs le neutraliser, non? http://bit.ly/ADVQCG	figurative	negative
175709641081237504	NON NON NON l'UMP n'est toujours pas raciste. Guéant non plus. Non non non. #droiteextrême #extrêmedroite http://www.lemonde.fr/politique/article/2012/03/02/gueant-si-on-recoit-moins-d-immigres-les-choses-se-passeront-mieux_1651344_823448.html	figurative	negative
176274823817854977	Hollande est candidat suite au pbl de DSK et il espère être élu par antisarkosysme. La France n'a pas besoin d'un Président par défaut !	nonfigurative	negative
176298055514075138	@msfaustine28 Je suis chez NUMERICABLE x) Ces nombreux moments de haine dans la vie, comme quand Lauren a disparu de la série 	figurative	negative
176352155031191552	Les joueurs de XV de France ont de la chance là maintenant tout de suite. N.Sarkozy est avec eux dans les vestiaires. 	figurative	negative
176444339927515137	Ah au fait, Bravo Poutine, élu avec 60% des voix c'est assez dingue quand même, tlm doit l'aimer en Russie 	figurative	negative
177156233957097474	c'est vrai que ça n'est pas sarkozy qui a placé DSK au FMI ?	figurative	negative
177448134497144832	L'avantage quand tu joue l' #EuropaLeague c'est que tu es sur que tu subiras pas les commentaires de #CJP le mardi ou mercredi #OM 	figurative	mixed
177920601594413056	Vous pensez quoi de l'affaire DSK? Coupable ou innocent? Mme diallo myto ou pas? #fouinysondage	nonfigurative	objective
178158759128997888	A Cambridge, DSK n’est pas le bienvenu: Entre l’affaire du Sofitel et celle du Carlton, Dominique Strauss-Kahn... http://bit.ly/wbxcdx	nonfigurative	objective
178414730896093184	Voilà le nouveau rayonnement de la France à l'étranger. Merci #Sarkozy. Chapeau bas l'artiste. via @slatefr http://www.slate.fr/lien/51203/sarkozy-xenophobe-time	figurative	negative
178620435825561600	#ONPC Hollande, démaguo ? ah bon ??? certains à gauche l'appellent la girouette, je me demande pourquoi. Le roi du madison (baroin) 	figurative	negative
178621120168202240	Je reve, #Copé dit qu'avec les 75% les riches iront chez les avocats fiscaliste. Euh, Copé est justement un avocat d'affaires. #onpc 	figurative	negative
178623511127007232	Quelle déception RT@julienbellver: Dominique de Villepin se retire de la campagne et appellera à voter Sarkozy selon Le Parisien 	figurative	negative
178634733763297280	"Notre pays va très bien" dixit Copé. Bah oui, carrément ! Tout va pour le mieux dans le meilleur des mondes #ONPC 	figurative	negative
179185848615575552	Le banquier Mathieu Pigasse à propos de N. Sarkozy : « C'est bon de se sentir aimé ». http://dai.ly/AkpU7z	figurative	objective
179504607754596352	Quand @NicolasSarkozy attaque DSK, @anne_sinclair tranche dans le vif : "Ça ne mérite même pas qu'on y réponde". http://www.canalplus.fr/c-infos-documentaires/pid2438-c-le-boucan-du-jour.html?vid=607915 #LGJ	nonfigurative	mixed
179505348858744832	Après la polémique avec Franck Louvrier, Laurence Ferrari redevient une grande journaliste http://goo.gl/kn2K6	figurative	negative
180160213599518721	Depardieu dans le rôle de DSK : "Je ne l'aime pas, donc je vais le faire" http://www.lemonde.fr/societe/article/2012/03/14/depardieu-dans-le-role-de-dsk-je-ne-l-aime-pas-donc-je-vais-le-faire_1669124_3224.html#xtor=AL-32280258 via @lemondefr	nonfigurative	objective
180187313849118720	Nouvelles saillies de Gérard Depardieu sur une télévision suisse : "Je n'aime pas trop les Français..." (vidéo) http://bit.ly/zKvQ0Z	nonfigurative	objective
180231277042089984	Depardieu n'aime pas DSK et les Français http://bit.ly/zmyF6J	nonfigurative	objective
180312042069168130	Gérard Depardieu jouera DSK parce qu'il "ne l'aime pas" http://bit.ly/xamjGF	nonfigurative	objective
181463435949776896	Quand soudain, l'évidence. C'est pas Depardieu qui devrait jouer DSK dans un film, c'est Bernard Tapie.	nonfigurative	mixed
182358294709547008	Ça tombe bien, Nicolas Sarkozy devait reprendre sa campagne aujourd'hui. Quel hasard ! 	figurative	negative
182390307764187136	Sarkozy risque donc d'être réélu grâce à DSK + Toulouse, 2 faits divers comme on en a JAMAIS eu auparavant. Comment tu veux pas être parano?	nonfigurative	negative
182406544451846144	Sarkozy a eu au plus faible moment de son mandat 2 fait divers de ouf: DSK et Toulouse. Comment ne pas être parano sur sa réélection!	nonfigurative	negative
182720242861096961	Dc la campagne a recommencé? RT @confidentiels Sarkozy promet une lutte "tous azimuts contre les sites illégaux" http://bit.ly/GGbsIq	figurative	mixed
184209353895723008	Déjà ? RT “@renaudrevel: Valérie Trierweiler met un terme à son émission sur Direct 8 - L'EXPRESS http://www.lexpress.fr/actualite/media-people/media/valerie-trierweiler-met-un-terme-a-son-emission-sur-direct-8_1097520.html"	figurative	mixed
185076076714790912	Bientôt 1 1/2 h de debats. Le camp #dsk sous le feu des questions du juge. Les avocats de N Diallo n'ont pas encore dit un mot... #immunité	nonfigurative	objective
185078951893401601	Le juge tacle avocat de #dsk. Vous êtes ok pour dire que ce qui s'est passé avec N Diallo n'est pas la mission 1re d'un chef du FMI ? #ouch	nonfigurative	negative
185082346553344000	Le coup de grâce ? Le juge hausse le ton : pourquoi #DSK n'a pas invoqué l'immunité ds la procédure pénale ?	nonfigurative	objective
185087238009401345	Je ne comprends toujours pas comment le programme de Sarkozy a pu passer de la djellaba de Mohamed Merah au slip de DSK.	nonfigurative	mixed
185279530779414528	Poutine, ce héro http://www.slate.fr/grand-format/poutine-laventurier-russe-26761	figurative	negative
185282241314824192	L’affaire Carlton prend une tournure politique - POLITIQUE - France 3 Régions - France 3: http://bit.ly/Hr5LL5 via @AddThis #FHollande #DSK	nonfigurative	objective
185410488010674176	Sarkozy: une "erreur de donner si largement la parole dans les médias" au père de Merah. Faut dire que ça empiète pas mal sur l'affaire DSK.	figurative	negative
185666313618862080	DSK n'est pas un libertin mais un homme brutal http://bit.ly/HqgvN6 A lire sur @courrierinter	nonfigurative	objective
186194600480882688	Bravo Paris, l'an prochain vous gagnez la Ligue des champions ! Sinon fait chier nancy prend 3 points, et débarque à Dijon samedi... 	figurative	negative
187812042072276993	Nicolas Sarkozy, vu par François Hollande : "Lui qui est si réservé, presque timide" http://bit.ly/HoiRM5	figurative	objective
187943892149219328	Quelle classe ce Sarkozy #ELLEscpo http://iphone.elle.fr/Societe/News/Sarkozy-annule-son-intervention-a-Sciences-Po-NKM-chahutee-1980506	figurative	negative
187947359286738944	Qui veut aménager dans ces charmands villages ? :D http://www.rue89.com/rue89-presidentielle/2012/04/05/dans-ces-villages-de-haute-marne-vote-fn-et-ne-saime-pas-230635	figurative	negative
188205849829834756	Sarkozy ce génie! http://www.francetv.fr/info/sarkozy-a-la-concorde-le-15-avril-un-meeting-un-peu-trop-improvise_80839.html	figurative	negative
189093974793928704	#Balkans #voyage Le Monténégro ? c'est pas là bas ou ils enlevent des gens et trafic organe avec? j'ai vu un film sur ça sur TF1 #LU 	figurative	negative
189355893547220993	Affaire Banon-DSK : Hollande affirme ne pas connaître les faits "dans le détail" http://www.lemonde.fr/dsk/article/2011/07/05/affaire-banon-dsk-hollande-ne-connait-pas-les-faits-dans-le-detail_1544788_1522571.html#xtor=AL-32280258 via @lemondefr	nonfigurative	objective
189628082632658945	"@lemondefr: Hollande refuse un grand entretien au "Figaro" http://lemde.fr/HDCpNd" Quel grand homme ! 	figurative	negative
189743480736710656	: #Guéant inaugure sa permanence à Boulogne rue Georges #Sorel, 1 célèbre #marxiste boulonnais qui doit se retourner dans sa tombe 	figurative	negative
190042546607632384	"Plus trop de place à la déconnade puérile ou au délire !" L'analyse fine et pertinente d'un expert. http://www.webactus.net/webactus/12465-facebook-est-en-grand-danger-et-maintenant-tout-le-monde-le-sait/	figurative	negative
190537636727885824	Avec Arthaud tous ensemble dans la rue, faisons bruler les voitures, les Fnac, la bourse, à mort la sécurité ! #DPDA 	figurative	negative
191089169639030784	DSK n'aurait sans doute pas commis l'erreur mexicaine de Hollande car elle signe son inexpérience en Relations Internationales	nonfigurative	negative
192307390161494016	@DominicDesbiens @s_beausoleil @dechuck Doit être les 99% de nonriches qui ne sont pas touchés Merci Google pour la justice sociale 	figurative	negative
192655391744724992	François #Hollande n'a pas dénoncé les abus sexuels de DSK, pas protégé Tristane Banon : voilà un homme, un vrai.	figurative	negative
194055319788331008	@LadyNinie97 Ahh d'accord ! J'espère que t'as voté Hollande :p 	figurative	negative
194057904721100802	BFM TV à l'instant : "Ce matin DSK a glissé également son bulletin dans l'urne." J'ai ri, je ne sais pas pourquoi. Les nerfs sans doute.	nonfigurative	negative
194123876203118592	hollande sera un président très charismatique euuuuuuhhhhh 	figurative	negative
194124500156162048	Hollande et Sarkozy au second tours, on s'attendez pas a ça 	figurative	mixed
194125953599942656	bravo M. Copé! “@FlorianC: Sur TF1, Copé tout content de compter les voix du FN de son côté : "la droite est à 48%".” 	figurative	negative
194151073307574272	L'effet papillon. — Le second tour aurait été différent si DSK n'avait pas tiré un coup et si Mohammed Merah n'avait pas tiré sept coups.	nonfigurative	mixed
194151872494444545	@NicolasSarkozy propose 3 débats entre les deux tours, Hollande va enfin pouvoir nous montrer toute sa splendeur. 	figurative	negative
194376638954348547	Objectif de @stephaneguillon se racheter et obtenir l'amnistie pour 5 années de méchanceté http://www.ozap.com/actu/zapping-stephane-guillon-appelle-a-voter-nicolas-sarkozy/440518	figurative	negative
194394838664364035	Tandis que #Hollande s'échauffe pour le 2ème round, le gouvernement de la #Hollande démissionne. de l'histoire. http://www.lemonde.fr/europe/article/2012/04/23/pays-bas-le-gouvernement-va-remettre-sa-demission-a-la-reine_1689850_3214.html	figurative	negative
194472265633628160	Sarkozy : "Je ne veux pas d'une gauche qui voulait mettre #DSK à l'Elysée...". Pas comme s'il l'avait soutenu pour sa nomination au FMI :p	nonfigurative	negative
194498814097371137	"Je n'accepterai pas de leçons de morale d'une gauche qui voulait installer DSK à l'Elysée" dit celui qui l'a installé au FMI.	nonfigurative	negative
195168086226243584	A un moment dans cette journée, j'ai dû choisir entre François Hollande et Sebastien Tellier #lavie 	figurative	negative
195782807199547393	haha! Tariq Ramadam appelle à voter Sarkozy http://www.tariqramadan.com/VOTEZ-NICOLAS-SARKOZY,11948.html	figurative	mixed
195803223016226816	Tariq #Ramadan : "Pour sauver la France, votez #Sarkozy" http://dlvr.it/1V1tzj	figurative	objective
195977341237858304	"Je ne pensais pas qu'ils iraient aussi loin" accuse #DSK. Sans en dire plus sur ce "ils".> http://lelab.europe1.fr/t/theorie-du-complot-dominique-strauss-kahn-ne-pensait-pas-qu-ils-iraient-si-loin-2168 (via The @Guardian)	nonfigurative	objective
196190302267125760	Les déclarations de DSK démontre aux éventuels nostalgiques qu'il n'avait vraiment pas l'étoffe d'un chef d'état. Nom d'une pipe !!	nonfigurative	mixed
196287521943068673	Je ne suis pas NKM.En quoi l'intervention de DSK qui vise le camp de NS aurait-elle obligé FH à faire" diversion grossière" avec Kfi?	nonfigurative	mixed
196506425776807936	La connerie de Dray avec #DSK fournit aux médias un prétexte pour ne pas parler de #Kadhafi / @mediapart	nonfigurative	negative
196519308489261056	Faire une fête dans un bar rue saint Denis sans penser à inviter dsk c'est impossible jvois pas ce que dr dray a fait de mal	figurative	negative
196521556107739136	Le Figaro - Flash Actu : DSK n'a pas donné d'interview au Guardian http://www.lefigaro.fr/flash-actu/2012/04/29/97001-20120429FILWWW00038-dsk-n-a-pas-donne-d-interview-au-guardian.php via @le_figaro	nonfigurative	objective
196529087697784832	Royal, Valls et Moscovici fuient pour ne pas croiser DSK. Avant ces gens étaient "amis". Mais ça, c'était avant... http://huff.to/IBgoep	nonfigurative	mixed
196530008896962560	DSK n'a pas donné d'itw au Guardian et selon #LeMonde, la source Médiapart ne vaut pas l'euro qu'il demande pour lire leur article...	nonfigurative	negative
196542195573071873	Résumons : il est interdit de diner avec DSK par contre faire financer illégalement sa campagne par un dictateur pas de pb. #vivelaFrance	figurative	negative
196553193218514944	Très bon article de @PierreDeruelle: Pourquoi je voterai Nicolas Sarkozy le 06 mai 2012. http://www.pierrederuelle.com/pourquoi-je-voterai-nicolas-sarkozy-le-06-mai-2012/ #Sarkopipo 	figurative	negative
196563608526794752	Quelqu'un pour signaler à Sarkozy que l'affaire DSK 1. ne concerne pas le PS, 2. n'est pas un scandale d'État ? http://bit.ly/J1Pqyg #FH2012	nonfigurative	mixed
196566490114297856	DSK n'est pas dans la campagne, il n'a pas à y revenir, de quelque manière que ce soit. #DimanchePlus #FH2012	nonfigurative	negative
196566818914177024	Hollande renvoie Dray et #DSK dans les cordes: "il n'a pas à être dans des images qui laisseraient entendre qu'il revient (dans la vie pol)"	nonfigurative	objective
196568182138474498	François #Hollande à Dimanche+ : #DSK "n'est plus dans la vie politique" et "n'a pas à y revenir" http://lemde.fr/zwDccP	nonfigurative	objective
196569977204125696	Hollande : #DSK n'a pas a revenir dans la campagne présidentielle http://lelab.europe1.fr/t/pour-hollande-dsk-n-a-pas-a-revenir-dans-la-campagne-2183 #crucifixion	nonfigurative	negative
196591199396696064	Hey @DSK, Nadine Morano fait une petite fête ce soir, vous ne voulez pas y aller? Vous y seriez tellement à votre place... pour une fois!!	nonfigurative	negative
196592942905966592	Selon plusieurs témoins présents hier a l'anniversaire de J.Dray des proches de Hollande ont salué DSK et n'ont pas chercher a fuir... (1)	nonfigurative	objective
196606279681187840	"Un Flanby, ça ne rentre pas dans un bulletin de vote" Heureusement que Wauquiez est là pour relever le niveau ! #antisarko 	figurative	negative
196607970052808706	François Hollande: "DSK n'est plus dans la vie politique française et n'a pas à y revenir" #affaireDSK http://www.jeanmarcmorandini.com/article-285785-francois-hollande-dsk-n-est-plus-dans-la-vie-politique-francaise-et-n-a-pas-a-y-revenir.html	nonfigurative	objective
196682031520944128	Si Hollande est élu, il serait capable de donner des responsabilités à DSK. Pourquoi pas la direction du FMI tant qu'on y est.	figurative	negative
196723387471634433	Affaire du Carlton de Lille: Pour DSK, les soirées libertines n'étaient pas organisées à son intention http://bit.ly/IM8xyZ	nonfigurative	objective
196825438801244160	Ce matin, partialité incroyable d'Eur 1 à 6h. Extraits NS pas FH, Copé et démenti sur Médiapart, DSK à toutes les sauces. Rien à autre camp	nonfigurative	negative
196844698147627008	Carlton de Lille : DSK assure avoir cru à du libertinage, pas de la prostitution http://bit.ly/Kqk3l0	nonfigurative	objective
196849628350648320	France Inter ce matin mettait sur le même plan le document de Mediapart et le dîner avec DSK, genre 1 partout. Pourtant pas la même chose.	nonfigurative	negative
