197324825461665792	figurative
197356427138973696	nonfigurative
197385684976279552	nonfigurative
197692444907802624	nonfigurative
197743149593014272	figurative
197792196206919682	figurative
197796193420574720	figurative
197798109122789376	figurative
197798536396537857	figurative
197801100508803076	nonfigurative
197801395703918593	nonfigurative
197802417729970177	nonfigurative
197837579360534529	nonfigurative
197925554224246784	nonfigurative
197931104009863169	figurative
197999860887203840	nonfigurative
198098319732523008	nonfigurative
198106531655462912	nonfigurative
198129431217311746	figurative
198315889718853632	nonfigurative
198319288971571200	nonfigurative
198328363625086976	nonfigurative
198367585270632448	figurative
198369718913073152	nonfigurative
198400699082620928	nonfigurative
198417158529753088	nonfigurative
198537923367407616	nonfigurative
198755490816212992	figurative
198811795048243202	figurative
199188141528195072	figurative
199197797038309376	figurative
199197933931986945	figurative
199202594680344576	nonfigurative
199210568849174528	figurative
199215166745874435	figurative
199258450440617984	figurative
199383568785485824	figurative
199466589999988738	figurative
200285001500200960	figurative
200313018503012354	figurative
201401108470579200	nonfigurative
201426818518097922	figurative
201972828340371456	figurative
202292740795547648	nonfigurative
202305546886451200	figurative
202370040681603072	nonfigurative
202392196865982464	nonfigurative
202398952543358977	nonfigurative
202536099472617472	figurative
203033547320201216	nonfigurative
203236353528430592	nonfigurative
203795117323202560	figurative
203943632443686912	figurative
204007320856969216	figurative
204168122268262401	figurative
204311969912729601	figurative
204466793501294593	figurative
204501963952496640	figurative
204511259884924928	nonfigurative
204524274235609089	nonfigurative
204574151065862145	figurative
205018689844674562	nonfigurative
205181946404421632	nonfigurative
205264199335673856	figurative
205603152999874561	figurative
206039198925455360	figurative
206330226203037696	figurative
206662836670308353	figurative
206843188890189824	figurative
206844994307371010	figurative
206885443453726720	nonfigurative
207071704340627456	nonfigurative
207155368160272384	nonfigurative
207208861453656064	figurative
208248897427079169	figurative
208251104822165507	figurative
208317301764792321	figurative
208974194510270465	figurative
209332723330990080	figurative
209913145039392768	figurative
210298317610029056	nonfigurative
210449033934798848	nonfigurative
210495222713561089	nonfigurative
210716523743027200	nonfigurative
210814076471881730	nonfigurative
212335332421668864	nonfigurative
212489906902142976	figurative
212541282768273409	figurative
212635358326824960	figurative
213488548106600448	nonfigurative
213560406059397121	figurative
213669832460206080	figurative
214148823818321920	figurative
214265384537292800	nonfigurative
214419332963381248	figurative
214420494764613632	figurative
214426420926103554	figurative
214705580160466944	figurative
215002546211786753	figurative
215058028507054082	nonfigurative
215069319963480064	figurative
215158855393492992	figurative
215174956772900866	figurative
215196715706351617	figurative
215639565661241344	nonfigurative
215828652607275010	nonfigurative
215927597845065730	nonfigurative
216080074775072768	figurative
216122186224775168	figurative
216667295538352129	figurative
216845211710652417	figurative
216950398269927425	figurative
217277304068505600	figurative
217367177840431104	figurative
217374691759882240	figurative
217376354499432448	figurative
217566717700878338	figurative
217946062038642688	figurative
218378278493360129	figurative
218414092396929024	figurative
218452844758564865	figurative
218743351267176449	nonfigurative
219380697012510721	figurative
220068627267850240	nonfigurative
220153235367923713	figurative
220817830592004096	nonfigurative
221542636786429952	figurative
221893208823701505	figurative
221942654122991616	figurative
222025056694444032	figurative
222674340964081665	nonfigurative
222793562662780928	nonfigurative
222801334376726530	nonfigurative
222808050933825536	nonfigurative
222824013792161792	nonfigurative
223509202071597056	figurative
223788335984939009	figurative
223863822300098560	nonfigurative
224055605655113728	nonfigurative
224142952837021696	figurative
224413831290560513	nonfigurative
224605086058430465	nonfigurative
224950495159123968	figurative
225128525399724032	nonfigurative
225137288206761984	figurative
225308351435776000	figurative
225926343882309632	figurative
225932719513825280	figurative
226636674011115520	figurative
227151738233319424	nonfigurative
227322025453166592	nonfigurative
227481239463022593	nonfigurative
227756097967120384	figurative
22846378543681537	figurative
228552132050169856	figurative
228559067440889859	nonfigurative
228795707555975168	nonfigurative
228848357848788992	figurative
229191480177225728	figurative
22958869735014400	figurative
229609012029706240	figurative
229626292276981760	nonfigurative
229680481703182336	figurative
230396220789645313	nonfigurative
230436868813115392	figurative
230609117608292355	nonfigurative
230727018621333505	figurative
230903142181634048	nonfigurative
230936848007036929	nonfigurative
230965185538568192	figurative
231075820792336385	nonfigurative
232053402195087361	nonfigurative
232081023339479040	nonfigurative
232132398559678465	figurative
232815041638969344	figurative
232948554581286914	figurative
233003177472032768	nonfigurative
233232031658676224	figurative
233337704044171264	figurative
233476695708008448	figurative
233903480098676736	figurative
234853988749688833	nonfigurative
237298209028968448	figurative
238929166760828928	nonfigurative
239265477812158464	figurative
239359710317395970	figurative
239373163857850371	nonfigurative
240125378537074688	figurative
240188777174278144	nonfigurative
240349302189326336	nonfigurative
240546185880956928	figurative
240721781344829440	nonfigurative
240779344383967232	figurative
241225803554246657	nonfigurative
241423855200116736	nonfigurative
241470592405078016	nonfigurative
241473615235801088	nonfigurative
242228341204201472	figurative
242265140186210304	nonfigurative
242392280101711874	figurative
242895124634423297	nonfigurative
243033561131806720	nonfigurative
243102688760451073	figurative
243338397509382144	nonfigurative
243396028378787840	nonfigurative
243800561965727745	figurative
244106001144492033	figurative
244871811257483265	nonfigurative
245022729105993728	nonfigurative
245042095084158976	nonfigurative
245527879398604801	figurative
245954397740347392	figurative
247572264197951488	nonfigurative
247803420159913984	nonfigurative
248461447569473538	figurative
249195754751672320	nonfigurative
249221514040340480	figurative
249338843625562112	figurative
249474296471248896	nonfigurative
250210304133300224	figurative
250457040286281728	figurative
250687416023805952	figurative
250891533627305984	nonfigurative
250898550987300864	nonfigurative
250912092725600256	figurative
250940445025267712	figurative
251228380509388800	figurative
251746649309839360	nonfigurative
253079314067771392	figurative
253114179098116096	nonfigurative
253452807066230786	figurative
254160153828532225	figurative
255917914350292993	figurative
255954620143263744	nonfigurative
255980419336531968	nonfigurative
256368280040775681	figurative
256694734825852928	figurative
257089456190943232	nonfigurative
257247181285761024	figurative
257248095052648450	figurative
258313660005490688	figurative
259328707087433728	figurative
260430748631314434	figurative
261159170802343936	figurative
262109951739170816	figurative
263208405072756736	figurative
263589473554661377	figurative
264886805395025920	figurative
265764538090147841	figurative
265952858577457152	figurative
266921811327991808	figurative
267099432372297728	figurative
268373435292479489	figurative
268643010810630144	figurative
269200284109139968	figurative
269757244072153088	figurative
270241184084000768	figurative
270250790592077824	figurative
270630427394469888	figurative
271593968435855361	figurative
271770320472514563	nonfigurative
272264440198606848	figurative
272322604386369536	figurative
273527232192995329	figurative
273800468386439169	figurative
274288683723669504	nonfigurative
274292338451415042	nonfigurative
274303722568421376	nonfigurative
274305076544299008	figurative
274413812692684800	nonfigurative
274447180603985923	nonfigurative
274469821775757312	nonfigurative
274477176944988160	nonfigurative
274559938896990208	nonfigurative
275735209834586112	figurative
276070898983903233	figurative
276703447540174848	figurative
277408050430742528	nonfigurative
278221615374934016	nonfigurative
278232752631992321	nonfigurative
278398618497605632	figurative
278434211814313985	nonfigurative
279329728094146561	figurative
280381582009851904	figurative
280426532323856384	nonfigurative
280609413184761856	figurative
280648637237821440	figurative
280666567929380864	figurative
280694094194425857	figurative
280801476622815232	figurative
281127554839113728	nonfigurative
281294927344852993	nonfigurative
281333908707094528	nonfigurative
281472004576665600	figurative
281552608420823040	figurative
281795223691096064	nonfigurative
283131418379423744	figurative
284439226236403712	figurative
285755809051340800	figurative
286932135883968512	figurative
286972866266796032	figurative
287108425928826880	figurative
287273402874605569	figurative
287513270854762496	figurative
287574179933454337	figurative
287980721585389568	nonfigurative
288047648592785408	figurative
288922805670670337	figurative
289033597497769984	figurative
289269629593976832	nonfigurative
289471974462349312	figurative
290249485307740160	figurative
290475599263318016	figurative
290883152682029056	figurative
290912067274280962	figurative
291257912020586496	figurative
29140800260542464	figurative
291953843737088001	figurative
292004852047949825	figurative
292706677856272384	figurative
293022409009819649	figurative
293119156763635712	figurative
294004199568580608	figurative
294137488606367744	figurative
294146475133370369	figurative
294396242304311297	figurative
294437217273774080	nonfigurative
294549931119767552	figurative
294554383792873473	figurative
294820607084871681	figurative
295193530807238660	figurative
295285936940515328	figurative
295292571213778946	figurative
295338944382517248	figurative
295449950152691712	figurative
296281301227565057	figurative
296290454796906496	figurative
296313554833911808	figurative
296327295902294016	figurative
296688230458355712	figurative
296886052201852928	figurative
296905908905205760	figurative
297623168225529856	figurative
297779817372340224	figurative
297798285240958977	figurative
298022941470359552	nonfigurative
298601883302498304	figurative
298848731040714752	figurative
299129420977942528	figurative
299244649233645568	figurative
299258059899928576	figurative
299360087296864256	figurative
29975709707407361	figurative
299820378849673217	figurative
300663620436623361	figurative
301390527146889216	figurative
301701727890063361	figurative
301723051110825985	figurative
302116773245886466	figurative
302387080347136000	figurative
302753277580288001	figurative
303574938881757185	figurative
303589285620232192	figurative
304315605367017473	nonfigurative
304645144643252226	nonfigurative
304652906177626112	nonfigurative
304655834489683968	figurative
304861541252096001	figurative
304881824423886849	figurative
304918807183507456	figurative
305063368438460416	figurative
305436812325814272	figurative
305683091056377857	figurative
305687018019643392	figurative
305890640628170754	nonfigurative
306362911415209985	figurative
306370021645496320	figurative
306459341534412800	nonfigurative
306474843631669248	figurative
306494481358794753	nonfigurative
306494747529334784	nonfigurative
306505819258748928	nonfigurative
306649992804835328	nonfigurative
306694927633494016	nonfigurative
306703236079960064	nonfigurative
306745142600151040	nonfigurative
307078050980458496	figurative
307254428719804416	figurative
307430836893007873	figurative
307690211154993154	figurative
307772817397669889	nonfigurative
307955773886050304	figurative
308147955389587456	figurative
308188566515748864	nonfigurative
308637231009112064	figurative
308837058447814656	figurative
566712385788841986	figurative
308857455071342592	figurative
308940658717126657	figurative
309304219368845312	figurative
309644312197615616	figurative
310133535157661696	figurative
310500718438125568	figurative
310643700701200384	nonfigurative
310811386450165761	nonfigurative
31108624298287105	figurative
311381309618532352	figurative
312259563162324992	figurative
312521287207624704	nonfigurative
312639147493961729	figurative
312811808522117120	figurative
312927699461087233	nonfigurative
313052445624397824	nonfigurative
313208135378669568	figurative
313717436073517056	nonfigurative
313779891625664512	figurative
313994327221231616	nonfigurative
314057804879130624	figurative
314370351792533504	figurative
314473989890260992	nonfigurative
314668645466910720	nonfigurative
315135041044901889	nonfigurative
315539003984207872	figurative
315784315499843584	figurative
315938580738494465	figurative
317262792237391872	figurative
317373375838289921	figurative
318112580344356864	figurative
318262441626705920	figurative
318379389177954304	figurative
318508018092347393	figurative
318998785302884352	figurative
319110845256826880	figurative
319115957597523968	nonfigurative
319139019655098373	figurative
319145539780358144	figurative
319202951384137729	figurative
319318588915863552	nonfigurative
319336981693857792	nonfigurative
319366513977081856	nonfigurative
319416605027209216	figurative
319432586378240001	figurative
319492898590691328	figurative
319514687534411776	figurative
319528021008728064	figurative
319532494842109952	nonfigurative
319807191622234112	figurative
322243512944975873	figurative
322243816881025024	figurative
322274762250403840	figurative
322374579257503745	figurative
322432714097704960	figurative
322665042489257987	figurative
322678520801267712	figurative
323106059029970945	figurative
323160444388929536	figurative
323388415833948160	figurative
323749930357387264	figurative
324187671691943936	figurative
325207813615927296	figurative
325409696372637696	figurative
325514695429738496	figurative
325716014887227392	figurative
325936455660740608	figurative
326722659440271360	figurative
326795093887574016	figurative
326810918853963777	figurative
327522268823552000	figurative
327651780265656322	figurative
327738311508635648	figurative
327795397307297792	figurative
327801570408402944	figurative
328101814757113858	figurative
328432316848431104	figurative
328442505681072128	figurative
328504164726484993	figurative
328826376704622593	figurative
328993946455908352	figurative
329517963248033793	figurative
329670443353141248	figurative
329674338582269952	figurative
330274996649852928	figurative
330350169818279936	figurative
331087701627502593	figurative
331113511742738434	figurative
331135885900910592	nonfigurative
331433758102257666	nonfigurative
331462344746086401	figurative
331530768348225537	figurative
331745380888879105	figurative
331768199756521472	figurative
331819746171437057	figurative
331927674807283712	nonfigurative
332081780662366208	figurative
332595384704704512	figurative
332675815982653440	nonfigurative
332781808481607681	figurative
332788904396718080	figurative
332882267728912386	nonfigurative
332927071087116290	figurative
333057853931786240	nonfigurative
333170891934539776	figurative
333516591406936064	figurative
334621316835573760	figurative
334749472984809472	figurative
334892836518506497	figurative
334923884958740480	figurative
334932665100804097	nonfigurative
335034185507024896	figurative
335075418308743169	nonfigurative
335137337887571968	nonfigurative
335290170247086080	nonfigurative
335372821339451392	figurative
335422692197007362	figurative
335678697359159296	figurative
335818444333264897	figurative
336063814153957376	figurative
336416204598157313	figurative
336434336414973952	figurative
336467640958738432	figurative
336477836779081729	nonfigurative
336967319551090688	figurative
337175307100504065	nonfigurative
337248593515778050	figurative
337290362529918977	figurative
337299315636703232	figurative
337345391089553408	figurative
337521529925562368	nonfigurative
337624229811994624	nonfigurative
337645925239513089	figurative
337817933889806336	figurative
338265781634736128	figurative
338389571236663297	nonfigurative
338394623510720512	figurative
338612841164709889	figurative
338673226207096832	nonfigurative
339111437253361664	nonfigurative
339456435786244096	figurative
340014701050208256	figurative
340152176619945984	figurative
341336619468599296	figurative
341511414323757057	figurative
341618015793717250	figurative
341835085135372289	figurative
341945713191710720	figurative
341966074046205953	figurative
342353932250656768	figurative
342686286634688512	figurative
342969827004141568	figurative
343436563314790400	figurative
343739956205867008	figurative
343752691580817408	figurative
343753137699573760	figurative
343779229290348545	figurative
343807301813141505	figurative
344004611511840768	figurative
344197033529327617	figurative
344446038985302016	figurative
344506176815370242	nonfigurative
345167422824779777	figurative
345299413960372224	figurative
345809217011195904	figurative
345818279861968896	nonfigurative
345888445639569411	nonfigurative
345995456775606272	figurative
346232387576922114	figurative
346320631123558400	figurative
346717013508509696	nonfigurative
346956143354060800	figurative
346987415258398721	figurative
347023693949566977	figurative
347082298048536576	figurative
347218156219162624	figurative
347254984431243265	figurative
347375621472649216	figurative
347391091290546177	figurative
347403859544653826	nonfigurative
347412866070114304	figurative
347640159136796672	figurative
347809194772152320	figurative
347811202640003072	figurative
347819481537581056	nonfigurative
348168717366067200	figurative
348175805358145536	figurative
348193902517428224	figurative
349107021557161984	figurative
349485018969686017	figurative
349530238558011392	figurative
349612699803590658	nonfigurative
349831158726541312	nonfigurative
349878975151079428	nonfigurative
350119348742012928	figurative
350167574467710977	nonfigurative
350205600338165763	nonfigurative
350519443941638146	figurative
350629172252651524	figurative
350633589236449283	figurative
351141439188643841	figurative
351446407036665856	figurative
351478873004851200	figurative
351679348824227840	figurative
351988996290785280	figurative
352064016375488512	nonfigurative
352099179809619970	figurative
352123238014394368	figurative
352444456928157696	figurative
352520551216054272	figurative
353036241593303040	figurative
353524227435003905	figurative
353569120463228929	figurative
353572766018056192	figurative
353834991966367746	figurative
353900531409879041	figurative
354645709192044545	figurative
354652892705193986	figurative
354720545071300609	figurative
354823256106213376	nonfigurative
354832336598208512	nonfigurative
354836181235679232	nonfigurative
355013363773870081	nonfigurative
355200745009717249	nonfigurative
355217667046649857	figurative
355255592782270465	nonfigurative
355643291863232512	figurative
356327568900763648	figurative
356414421897187328	figurative
356899049909137409	figurative
357135314097143808	figurative
357328098850652160	figurative
358463358170697729	figurative
358678223883730944	figurative
359190813185966080	figurative
359557223401271297	figurative
359671894091378688	figurative
359672108349005826	figurative
359972139085991937	figurative
360690909060399105	figurative
360757556215427072	nonfigurative
360821190610255875	nonfigurative
361110528510279681	nonfigurative
361462934217568256	figurative
361567777737289728	figurative
361837585913483265	nonfigurative
362271847817035776	figurative
362549286271070209	nonfigurative
362555190362120192	nonfigurative
362561288297132033	nonfigurative
363252816397090818	figurative
364450052179521536	figurative
364748727006658561	figurative
364764582364983298	figurative
364834328687022080	nonfigurative
365010667335450624	nonfigurative
365013916851515393	nonfigurative
365038061135986688	nonfigurative
365198931111591936	figurative
365400328000110592	nonfigurative
365827416398106625	nonfigurative
366161312138543104	figurative
366171750729392129	figurative
368023640048033792	figurative
368090411002515456	figurative
368368464656072704	figurative
370266989912399872	figurative
370269376337166336	figurative
370947421561290752	nonfigurative
371564852864901121	figurative
371593043381465089	figurative
371740179280957441	figurative
372357155791179776	nonfigurative
372365420516229120	figurative
372439627057356800	figurative
372467873127481345	figurative
372638407383457792	figurative
373240929584705536	figurative
373404039897042944	figurative
373465409053151232	nonfigurative
373877643370053633	figurative
374303026909306880	figurative
374519960430981120	figurative
374553591983648768	figurative
374627887736832000	figurative
374760129197252608	figurative
374819963061538816	figurative
375638293511032832	figurative
375996885523525632	nonfigurative
376041782813143040	figurative
376292550061350912	nonfigurative
376626229119442945	figurative
377047648030572545	figurative
377179967580155904	figurative
377512943463985152	figurative
377754298396180480	figurative
377855149500141568	nonfigurative
377859890087460864	figurative
378071259965571072	figurative
378259779803963392	nonfigurative
378456934955110400	nonfigurative
378813876730871808	figurative
378828206616244224	figurative
378837502141812736	figurative
378927489931673600	figurative
379040696662884352	figurative
379229762050224128	figurative
379279429731483649	figurative
379308578567618561	figurative
379315182738374657	figurative
381372299896553473	figurative
381460091863830528	figurative
381709278714683392	figurative
381882956664811520	figurative
382202328260292608	figurative
382616262653652992	figurative
382832825013403648	figurative
382966874805264384	figurative
382983248902897664	nonfigurative
383155185364643841	nonfigurative
384301516879699968	figurative
385468482777001985	figurative
385539641027592192	figurative
386145136544989184	figurative
386166380426715137	figurative
386873076316508160	figurative
386958882402467840	figurative
387127688072151040	figurative
387131262965919744	figurative
387695481201369088	figurative
388366935727276032	figurative
388644856005795841	figurative
38889970043322368	figurative
389033152226025472	figurative
390426302718541824	nonfigurative
390459027727319040	figurative
390861152315789312	figurative
390881943661060096	figurative
390901161987166209	figurative
391239672942563328	figurative
391277927486087168	figurative
391852810184425472	figurative
391884031899361280	figurative
391896077890486272	nonfigurative
391900633013682176	figurative
392007654199296000	figurative
392073591539646464	nonfigurative
392176004149821440	figurative
392209643084070912	figurative
392403555631370240	figurative
392584801758482432	nonfigurative
392950512598806529	figurative
393101308858609665	figurative
393251841943035904	figurative
393318848826716161	nonfigurative
393380822704984064	nonfigurative
393440447739490304	figurative
393661300267425792	figurative
393764673192882179	nonfigurative
393802096749072384	nonfigurative
39385181961854976	figurative
394169027892760576	figurative
394211917104828416	figurative
394378211556986880	figurative
394730287516901376	figurative
394807992107167744	figurative
395585754560098304	nonfigurative
396049318354096130	figurative
396280743607173120	figurative
396586373123014656	nonfigurative
396692247757848576	figurative
397511416782925825	figurative
397766410195066881	figurative
398080342533603328	nonfigurative
399865492166701056	figurative
400312524501164032	figurative
400369525171814400	nonfigurative
400570860752605184	figurative
401063780723216384	figurative
401256288879128576	figurative
401464979863642112	figurative
401466387316875264	figurative
401469554515144704	figurative
401473445008916480	figurative
401651265970520064	figurative
401658127516717056	figurative
401661095879790593	figurative
401824531796336640	figurative
402210426047324160	figurative
402536669254938624	figurative
402834471378255872	figurative
402909874360578048	figurative
402917557080162305	figurative
402921864986492928	figurative
402922120302579712	figurative
402930133876867072	figurative
403209914694107136	figurative
403216189725212672	figurative
403314673878982656	nonfigurative
403914641946206208	figurative
404205607055790080	figurative
404256629635694592	figurative
404301435765927936	figurative
404559952880340993	figurative
404659138636300288	nonfigurative
404974492549537793	figurative
405070948165877760	nonfigurative
405215502244388864	nonfigurative
405290795546447872	nonfigurative
405298167207694336	nonfigurative
405437231885582336	figurative
405631984807854081	figurative
405635308919615488	figurative
405725476486144000	figurative
405741346033397760	figurative
405802210829008896	figurative
405964248486252544	figurative
406020551447048192	figurative
406120532737011712	figurative
406153731604885504	figurative
406339289560395776	figurative
406695568388677632	nonfigurative
407167916090458113	figurative
407500753952342016	figurative
407618410391273473	figurative
407620010375278592	figurative
407833517528055808	figurative
407973668103659520	nonfigurative
408308852191666176	nonfigurative
408309328261570560	figurative
408310322987286528	nonfigurative
408334624855965698	figurative
408349670763548673	figurative
408487648299585536	figurative
408522819169812481	nonfigurative
408566772800192512	figurative
409264503185227776	figurative
409272945979428864	figurative
409405921488797696	figurative
409429642056331264	figurative
409657013363556352	figurative
409775275216756736	figurative
409810925529882625	nonfigurative
410003215883579392	figurative
410032792991301632	figurative
410067160719818752	figurative
410123935674425344	figurative
410779873070698496	figurative
410818374638501888	nonfigurative
41092475980492800	figurative
411033595512225792	nonfigurative
411033656560336896	nonfigurative
411034015974432768	nonfigurative
411035031482925056	nonfigurative
411037172079546368	nonfigurative
411075861392412672	figurative
411089393466634243	nonfigurative
411106212399575040	nonfigurative
411161497054617600	nonfigurative
411252786618454016	nonfigurative
411262706012790784	nonfigurative
411377671143055361	figurative
411523668045746176	nonfigurative
411906195398873089	figurative
411953107002986496	figurative
411988024939925504	figurative
412137700347879424	figurative
412262996321116160	figurative
412303834992496640	figurative
412897805707923456	nonfigurative
413014329500250113	figurative
413293416517468161	nonfigurative
413307084390662144	figurative
413337105323286528	figurative
413748645503057920	figurative
414360091278598144	figurative
414428182230888449	figurative
414706060016885760	figurative
414731287996289024	nonfigurative
414811430580273152	nonfigurative
415781653244432384	figurative
415874931688493056	nonfigurative
415885799801229312	figurative
416267229274333184	figurative
416335567148707840	figurative
417640622343065600	figurative
417702992914423808	figurative
417989423163527168	figurative
418021177270206464	figurative
418656474110246912	nonfigurative
418787813551665152	nonfigurative
418798808869646336	figurative
418844610442452992	figurative
41914998699593728	figurative
419556877236973570	nonfigurative
419569495725060096	figurative
419943382522150913	figurative
420143930634559488	figurative
420265219206942720	figurative
420269137160843265	figurative
420270216208084993	figurative
420303332985409536	figurative
420479206737608704	figurative
420529176949829634	figurative
420535791991803904	figurative
420595717657595904	figurative
420876155642576897	nonfigurative
420967631449899008	nonfigurative
420983908063526912	nonfigurative
420997837829054464	nonfigurative
421557424068108289	nonfigurative
421586271132078080	figurative
421671297773367296	nonfigurative
421982987203645440	nonfigurative
421983711081418752	figurative
421997258771795968	nonfigurative
422316817458016256	nonfigurative
422343600966356993	nonfigurative
422363769562357760	figurative
422449492928233472	nonfigurative
422510455400443904	figurative
422642618208911360	nonfigurative
422694577087455232	figurative
422739565598613506	figurative
422990961749151745	nonfigurative
423039974775087104	figurative
423050745454559232	figurative
423134061268197376	figurative
423134882299006976	figurative
423207675992604672	nonfigurative
423368197119954944	figurative
423375396302630912	nonfigurative
423390071815802880	figurative
423581268672933888	figurative
423586422822821888	nonfigurative
423812955520917504	figurative
423865022457319424	figurative
424444600049467392	nonfigurative
424636617513779200	nonfigurative
424670728223326208	nonfigurative
424848366216826880	nonfigurative
424898396974227456	nonfigurative
424922610518880256	figurative
424928843686617089	figurative
425166287904333825	nonfigurative
425227744537231360	figurative
425556346386137088	figurative
426003392419213312	figurative
426323110867259392	nonfigurative
426372457356726272	figurative
426661097912160256	figurative
426965375658786817	nonfigurative
427039720011730944	figurative
427137635753418752	figurative
427163477514670080	figurative
427182277542432768	nonfigurative
427183407886778368	figurative
427206239525691392	nonfigurative
427442065455083520	figurative
427712174614929408	figurative
427763513562394625	figurative
427820378229309441	figurative
428116410259103744	figurative
428499146719625216	figurative
428570607316639744	figurative
428598448443899904	figurative
429889624475848704	figurative
429952052572065792	figurative
429964973075599361	figurative
430021980050313217	figurative
430097674273325056	nonfigurative
430114846567563265	figurative
430483935584587776	nonfigurative
431117287161364480	figurative
431463792929951744	figurative
431513937612267520	nonfigurative
431534491115749376	nonfigurative
431615488477913088	figurative
431748021601443841	figurative
431815075767136257	figurative
432061320163495937	figurative
